"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-08-29","0.22","0.0","0.0",,"86","66","  530"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-08-30","0.00","0.0","0.0",,"84","65","  730"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-08-31","0.00","0.0","0.0",,"83","63","  741"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-01","0.00","0.0","0.0",,"86","64","  580"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-02","0.00","0.0","0.0",,"89","69","  482"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-03","0.00","0.0","0.0",,"79","66","  543"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-04","0.00","0.0","0.0",,"76","58","  705"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-05","0.00","0.0","0.0",,"80","63","  300"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-06","0.00","0.0","0.0",,"83","71","  180"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-07","0.00","0.0","0.0",,"86","70","  361"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-08","0.00","0.0","0.0",,"70","57","  767"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-09","0.00","0.0","0.0",,"71","54","  247"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-10","0.05","0.0","0.0",,"81","65","  429"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-11","0.00","0.0","0.0",,"86","65","  533"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-12","0.00","0.0","0.0",,"82","70","  175"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-13","0.00","0.0","0.0",,"82","70","   71"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-14","0.00","0.0","0.0",,"81","68","  275"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-15","0.17","0.0","0.0",,"81","64","  334"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-16","0.10","0.0","0.0",,"71","56","  230"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-17","0.26","0.0","0.0",,"61","49","  479"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-18","0.00","0.0","0.0",,"67","44","  741"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-19","0.25","0.0","0.0",,"66","49","  231"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-20","0.00","0.0","0.0",,"71","55","  496"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-21","0.00","0.0","0.0",,"71","50","  649"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-22","1.03","0.0","0.0",,"64","59","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-23","0.00","0.0","0.0",,"68","53","  596"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-24","0.00","0.0","0.0",,"62","48","  404"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-25","0.00","0.0","0.0",,"72","50","  624"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-26","0.13","0.0","0.0",,"74","59","  219"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-27","0.00","0.0","0.0",,"77","57","  465"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-28","0.00","0.0","0.0",,"78","58","  620"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-29","0.00","0.0","0.0",,"78","61","  357"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-09-30","0.25","0.0","0.0",,"74","61","  166"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-01","0.00","0.0","0.0",,"69","52","  616"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-02","0.00","0.0","0.0",,"69","56","  631"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-03","0.00","0.0","0.0",,"71","50","  656"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-04","0.10","0.0","0.0",,"73","57","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-05","0.00","0.0","0.0",,"75","53","  696"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-06","0.00","0.0","0.0",,"84","61","  693"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-07","0.00","0.0","0.0",,"82","62","  691"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-08","0.85","0.0","0.0",,"81","67","   76"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-09","0.92","0.0","0.0",,"84","68","  344"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-10","0.45","0.0","0.0",,"80","68","  214"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-11","0.02","0.0","0.0",,"77","67","  309"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-12","0.22","0.0","0.0",,"78","66","  201"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-13","0.42","0.0","0.0",,"74","69","    9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-14","0.00","0.0","0.0",,"80","68","  520"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-15","0.00","0.0","0.0",,"77","58","  590"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-16","0.00","0.0","0.0",,"69","52","  667"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-17","0.00","0.0","0.0",,"72","52","  506"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-18","0.85","0.0","0.0",,"73","52","   52"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-19","0.00","0.0","0.0",,"58","47","  320"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-20","0.00","0.0","0.0",,"63","42","  657"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-21","0.00","0.0","0.0",,"66","47","  636"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-22","0.02","0.0","0.0",,"69","57","   10"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-23","2.53","0.0","0.0",,"66","61","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-24","0.00","0.0","0.0",,"66","52","  548"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-25","0.00","0.0","0.0",,"63","46","  560"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-26","0.00","0.0","0.0",,"51","40","    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-27","0.00","0.0","0.0",,"54","35","  613"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-28","0.00","0.0","0.0",,"56","45","   82"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-29","0.00","0.0","0.0",,"51","42","  620"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-30","0.00","0.0","0.0",,"60","40","  631"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-10-31","0.00","0.0","0.0",,"64","48","  597"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-01","0.00","0.0","0.0",,"66","46","  231"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-02","0.00","0.0","0.0",,"73","54","  326"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-03","0.00","0.0","0.0",,"78","58","  580"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-04","0.00","0.0","0.0",,"73","58","  310"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-05","0.00","0.0","0.0",,"64","53","  481"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-06","0.19","0.0","0.0",,"63","45","  582"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-07","0.00","0.0","0.0",,"54","41","  386"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-08","0.00","0.0","0.0",,"49","36","  465"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-09","0.00","0.0","0.0",,"51","32","  427"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-10","1.70","0.0","0.0",,"62","45","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-11","0.00","0.0","0.0",,"49","40","  549"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-12","0.00","0.0","0.0",,"48","36","  441"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-13","0.00","0.0","0.0",,"42","34","  584"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-14","0.00","0.0","0.0",,"50","33","  584"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-15","0.00","0.0","0.0",,"67","41","  593"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-16","0.00","0.0","0.0",,"71","53","  519"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-17","0.20","0.0","0.0",,"59","41","    4"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-18","0.00","0.0","0.0",,"44","33","  530"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-19","0.00","0.0","0.0",,"50","30","  556"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-20","0.00","0.0","0.0",,"54","36","  479"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-21","0.00","0.0","0.0",,"55","39","  490"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-22","0.00","0.0","0.0",,"56","39","  267"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-23","0.32","0.0","0.0",,"51","48","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-24","0.30","0.0","0.0",,"51","43","  117"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-25","0.00","0.0","0.0",,"65","44","  266"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-26","0.00","0.0","0.0",,"56","43","  571"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-27","0.00","0.0","0.0",,"64","44","  269"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-28","0.00","0.0","0.0",,"69","55","  249"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-29","0.11","0.0","0.0",,"69","38","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-11-30","0.00","0.0","0.0",,"45","34","  522"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-01","0.00","0.0","0.0",,"53","36","  481"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-02","0.00","0.0","0.0",,"57","42","  181"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-03","1.21","0.0","0.0",,"53","38","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-04","0.95","0.0","0.0",,"60","35","   50"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-05","0.00","0.0","0.0",,"36","32","  280"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-06","0.00","0.0","0.0",,"47","31","  282"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-07","0.00","0.0","0.0",,"47","37","  230"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-08","0.00","0.0","0.0",,"49","38","  173"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-09","0.00","0.0","0.0",,"49","36","  513"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-10","0.00","0.0","0.0",,"54","36","  469"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-11","0.00","0.0","0.0",,"39","30","  163"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-12","0.00","0.0","0.0",,"51","35","  539"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-13","0.00","0.0","0.0",,"60","41","  209"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-14","0.00","0.0","0.0",,"41","30","  557"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-15","0.47","0.0","0.0",,"49","33","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-16","0.26","0.0","0.0",,"48","40","  174"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-17","0.00","0.0","0.0",,"49","37","  445"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-18","0.44","0.0","0.0",,"58","39","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-19","0.00","0.0","0.0",,"52","39","  340"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-20","0.00","0.0","0.0",,"45","32","  499"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-21","0.30","0.0","0.0",,"59","45","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-22","0.00","0.0","0.0",,"61","58","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-23","0.27","0.0","0.0",,"66","57","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-24","0.44","0.0","0.0",,"63","29","  140"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-25","0.00","0.0","0.0",,"31","22","  546"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-26","0.00","0.0","0.0",,"36","25","  332"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-27","0.07","0.6","1.0",,"28","21","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-28","1.05","6.6","7.0",,"36","24","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-29","0.00","0.0","1.0",,"43","35","   23"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-30","0.02","0.0","0.0",,"60","40","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1990-12-31","0.10","0.0","0.0",,"60","27","  440"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-01","0.00","0.0","0.0",,"39","25","  496"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-02","0.00","0.0","0.0",,"50","35","  520"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-03","0.00","0.0","0.0",,"40","32","  520"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-04","0.00","0.0","0.0",,"36","27","  562"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-05","0.00","0.0","0.0",,"41","27","  298"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-06","0.00","0.0","0.0",,"44","37","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-07","0.00","0.0","0.0",,"39","23","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-08","0.02","0.0","0.0",,"29","19","  264"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-09","0.37","0.3","0.0",,"36","27","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-10","0.00","0.0","0.0",,"41","28","  517"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-11","0.85","5.7","0.0",,"33","21","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-12","0.71","0.0","4.0",,"37","31","    8"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-13","0.00","0.0","3.0",,"37","25","  402"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-14","0.00","0.0","3.0",,"38","22","  342"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-15","0.00","0.0","0.0",,"50","34","  563"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-16","0.80","0.0","0.0",,"55","38","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-17","0.00","0.0","0.0",,"49","40","  249"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-18","0.00","0.0","0.0",,"42","37","  460"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-19","0.00","0.0","0.0",,"49","35","  582"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-20","0.00","0.0","0.0",,"52","42","  479"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-21","0.30","2.4","0.0",,"45","16","  134"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-22","0.00","0.0","1.0",,"20","10","  587"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-23","0.00","0.0","1.0",,"35","17","  487"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-24","0.00","0.0","0.0",,"39","26","  407"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-25","0.00","0.0","0.0",,"26","17","  592"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-26","0.00","0.0","0.0",,"34","20","  293"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-27","0.00","0.0","0.0",,"41","28","  596"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-28","0.00","0.0","0.0",,"49","40","  458"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-29","0.00","0.0","0.0",,"50","36","  549"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-30","0.22","0.0","0.0",,"53","43","  153"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-01-31","0.11","0.0","0.0",,"49","26","  367"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-01","0.00","0.0","0.0",,"35","23","  541"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-02","0.00","0.0","0.0",,"51","32","  533"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-03","0.00","0.0","0.0",,"64","40","  612"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-04","0.00","0.0","0.0",,"68","46","  614"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-05","0.00","0.0","0.0",,"70","51","  598"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-06","0.26","0.0","0.0",,"58","41","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-07","0.19","0.0","0.0",,"44","40","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-08","0.00","0.0","0.0",,"47","40","  364"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-09","0.00","0.0","0.0",,"55","39","  625"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-10","0.00","0.0","0.0",,"49","37","  613"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-11","0.00","0.0","0.0",,"39","23","  425"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-12","0.00","0.0","0.0",,"30","17","  633"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-13","0.06","0.0","0.0",,"41","29","  215"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-14","0.19","0.0","0.0",,"52","34","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-15","0.00","0.0","0.0",,"40","22","  253"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-16","0.00","0.0","0.0",,"27","14","  611"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-17","0.07","0.2","0.0",,"38","22","  448"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-18","0.27","0.0","0.0",,"38","32","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-19","0.32","0.0","0.0",,"57","38","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-20","0.02","0.0","0.0",,"61","40","  100"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-21","0.00","0.0","0.0",,"56","35","  473"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-22","0.00","0.0","0.0",,"66","38","  636"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-23","0.00","0.0","0.0",,"39","23","  655"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-24","0.00","0.0","0.0",,"45","25","  374"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-25","0.01","0.0","0.0",,"46","35","  107"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-26","0.53","8.4","1.0",,"35","31","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-27","0.01","0.5","9.0",,"36","26","  470"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-02-28","0.00","0.0","7.0",,"45","32","  389"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-01","0.00","0.0","1.0",,"60","38","  594"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-02","0.15","0.0","0.0",,"71","50","  206"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-03","2.17","0.0","0.0",,"65","48","  430"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-04","0.37","0.0","0.0",,"58","41","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-05","0.00","0.0","0.0",,"52","38","  547"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-06","0.20","0.0","0.0",,"58","38","  510"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-07","0.03","0.0","0.0",,"53","34","  323"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-08","0.00","0.0","0.0",,"42","28","  695"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-09","0.00","0.0","0.0",,"44","27","  698"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-10","0.00","0.0","0.0",,"44","27","  601"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-11","0.00","0.0","0.0",,"41","25","  686"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-12","0.00","0.0","0.0",,"47","24","  706"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-13","0.00","0.0","0.0",,"43","29","  283"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-14","0.26","0.0","0.0",,"39","35","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-15","0.24","0.0","0.0",,"39","33","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-16","0.00","0.0","0.0",,"55","34","  717"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-17","0.00","0.0","0.0",,"61","39","  720"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-18","0.58","0.0","0.0",,"50","44","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-19","0.13","0.0","0.0",,"56","42","  347"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-20","0.00","0.0","0.0",,"56","43","  616"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-21","0.00","0.0","0.0",,"48","39","  122"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-22","0.03","0.0","0.0",,"47","39","  137"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-23","0.36","0.0","0.0",,"40","38","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-24","0.04","0.0","0.0",,"52","38","   57"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-25","0.04","0.0","0.0",,"52","43","  147"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-26","0.00","0.0","0.0",,"56","39","  429"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-27","0.08","0.0","0.0",,"53","43","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-28","0.00","0.0","0.0",,"77","48","  678"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-29","0.09","0.0","0.0",,"61","43","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-30","0.39","0.2","0.0",,"47","33","  227"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-03-31","0.00","0.0","0.0",,"48","31","  757"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-01","0.08","0.0","0.0",,"49","37","   44"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-02","0.00","0.0","0.0",,"51","37","  295"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-03","0.00","0.0","0.0",,"57","36","  762"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-04","0.00","0.0","0.0",,"65","40","  769"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-05","0.01","0.0","0.0",,"64","46","  229"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-06","0.00","0.0","0.0",,"77","53","  713"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-07","0.00","0.0","0.0",,"87","63","  728"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-08","0.00","0.0","0.0",,"90","66","  582"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-09","0.00","0.0","0.0",,"86","68","  477"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-10","0.00","0.0","0.0",,"75","49","  706"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-11","0.00","0.0","0.0",,"60","42","  787"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-12","0.00","0.0","0.0",,"59","38","  790"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-13","0.37","0.0","0.0",,"52","40","  105"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-14","0.00","0.0","0.0",,"57","40","  370"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-15","0.31","0.0","0.0",,"52","43","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-16","0.00","0.0","0.0",,"76","50","  604"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-17","0.34","0.0","0.0",,"61","46","   14"
"USW00094728","NY CITY CENTRAL PARK, NY US","1991-04-18","0.00","0.0","0.0",,"51","45","   27"
